id,time,elapsed,memory,priority,agentsreply,duplicatePackets,resentPackets,resultsize,continue,WhenFirstRow,TimeTotalExecute,NumRowsProcessed,NumIndexSeeks,NumIndexScans,NumIndexWildSeeks,NumIndexMerges,NumLeafCacheHits,NumNodeCacheHits,NumLeafCacheAdds,NumIndexAccepted,NumIndexRejected,NumIndexRowsRead,TimeSortElapsed,NumGroups,TimeLocalExecute,NumAllocations,SizeAgentReply,TimeAgentWait,TimeLeafLoad,TimeLeafRead,NumLeafDiskFetches,TimeLeafFetch,fDMetaphone1.NumStarts,fDMetaphone1.NumStops,fDMetaphone1.TimeLocalExecute,fREGEXREPLACE.NumStarts,fREGEXREPLACE.NumStops,fREGEXREPLACE.TimeLocalExecute,fgetGlobalId.NumStarts,fgetGlobalId.NumStops,fgetGlobalId.TimeLocalExecute,fgetLocalId.NumStarts,fgetLocalId.NumStops,fgetLocalId.TimeLocalExecute,fgetCallerId.NumStarts,fgetCallerId.NumStops,fgetCallerId.TimeLocalExecute,fdbglog.NumStarts,fdbglog.NumStops,fdbglog.TimeLocalExecute,NumNodeCacheAdds,TimeNodeLoad,TimeNodeRead,NumNodeDiskFetches,TimeNodeFetch, ,%BranchMiss,%LeafMiss,%BranchFetch,%LeafFetch,AvgTimeBranchFetch,AvgTimeLeafFetch
idlexternallinking.xidl_recswithindistance_service:{HpESBzfNHwGCkPNuLYKdAN},12:04:15.706,93,10,-2,161922,0,0,223492,0,20597-09-24T16:46:55.232Z,1394.0,10813,846,1067,229,7,123,697,126,1083,751,1818,0.0013959999999999999,197,55.932,93063,158.126Kb,28.338,33.406,11.72,16,11.291,414,414,0.18010900000000002,2,2,0.008494999999999999,1,1,0.000909,1,1,0.000313,1,1,0.000233,1,1,0.018615,,,,,,,0.0,50.602409638554214,,12.698412698412698,,0.7056875
idlexternallinking.xidl_recswithindistance_service:{HpESBz8TssBTnE8en8uJNF},12:04:15.667,82,10,-2,58786,0,0,83415,0,20490-12-25T08:38:19.623Z,738.158,3870,325,1677,85,6,40,281,70,1693,1577,3254,0.001202,72,34.456,34320,57.408Kb,17.013,13.582,2.237,13,1.978,60,60,0.044637,2,2,0.010263,1,1,0.001091,1,1,0.000427,1,1,0.00034,1,1,0.019388000000000002,,,,,,,0.0,63.63636363636363,,18.571428571428573,,0.15215384615384614
idlexternallinking.xidl_recswithindistance_service:{HpESBwAGHD6bnvsau7gCLs},12:04:15.576,150,11,-2,452095,0,0,626633,0,20224-02-11T00:16:03.903Z,2120.0,29786,2305,5541,606,11,277,1852,423,5557,4572,10113,0.000969,531,84.712,250646,441.499Kb,42.641,84.223,16.495,69,15.215,1442,1442,0.448015,2,2,0.009185,1,1,0.001332,1,1,0.000342,1,1,0.00018,1,1,0.022074000000000003,,,,,,,0.0,60.42857142857143,,16.31205673758865,,0.2205072463768116
idlexternallinking.xidl_recswithindistance_service:{HpESBs9Qt65MLfJMJAzH1Y},12:04:15.370,156,10,-2,245188,0,0,340550,0,20224-02-11T00:15:01.348Z,1633.0,16384,1300,4953,341,14,156,1071,271,4969,4464,9417,0.000994,296,75.219,141133,239.441Kb,36.602,49.107,5.377,30,4.461,984,984,0.604133,2,2,0.007795,1,1,0.001089,1,1,0.000503,1,1,0.000201,1,1,0.018453,,,,,,,0.0,63.46604215456674,,11.07011070110701,,0.1487
idlexternallinking.xidl_recswithindistance_service:{HpESBsF5dq6tGNiXR9Z74Q},12:04:15.311,91,10,-2,49400,0,0,45162,0,20117-05-12T16:06:31.529Z,1577.0,2626,237,9119,67,11,48,250,145,9135,9021,18140,0.000692,50,76.117,25158,48.242Kb,38.027,26.87,4.92,13,4.438,106,106,0.076261,2,2,0.008967000000000001,1,1,0.0011790000000000001,1,1,0.000506,1,1,0.000182,1,1,0.015179999999999999,,,,,,,0.0,75.12953367875647,,8.96551724137931,,0.34138461538461534
idlexternallinking.xidl_recswithindistance_service:{HpESBr5ZmW4hbif4m5MRaG},12:04:15.275,117,10,-2,241098,0,0,302869,0,18943-02-13T22:32:25.217Z,1259.0,18192,1538,655,418,6,225,1304,261,667,165,820,0.000554,287,46.409,160556,235.447Kb,28.347,65.617,22.894,105,22.326,36,36,0.03064,2,2,0.009811,1,1,0.0012070000000000002,1,1,0.000421,1,1,0.000213,1,1,0.054083,,,,,,,0.0,53.7037037037037,,40.229885057471265,,0.21262857142857144
idlexternallinking.xidl_recswithindistance_service:{HpESBqcU2LoHx7m8fQe4vV},12:04:15.247,114,10,-2,190937,0,0,245019,0,20224-02-11T00:14:21.648Z,1499.0,12769,1105,2972,295,13,130,946,241,2988,2586,5558,0.001237,215,54.832,114336,186.461Kb,30.636,54.364,15.261,87,14.71,310,310,0.243696,2,2,0.008112,1,1,0.0013620000000000001,1,1,0.000377,1,1,0.000174,1,1,0.027086,,,,,,,0.0,64.95956873315365,,36.09958506224066,,0.16908045977011496
idlexternallinking.xidl_recswithindistance_service:{HpESBnke4awGnfCvyxCP4e},12:04:15.042,60,10,-2,67759,0,0,87029,0,20224-02-11T00:13:28.151Z,730.89,4236,371,1760,105,9,61,342,71,1776,1635,3395,0.000644,80,34.056,37356,66.170Kb,16.748,14.612,3.139,21,2.928,156,156,0.089936,2,2,0.0076749999999999995,1,1,0.001333,1,1,0.000363,1,1,0.000254,1,1,0.014501,,,,,,,0.0,53.78787878787879,,29.577464788732396,,0.13942857142857143
idlexternallinking.xidl_recswithindistance_service:{HpESBo77k8LbwHSnVWYHHx},12:04:15.024,24,9,-2,71264,0,0,87409,0,18943-02-13T22:31:33.974Z,749.598,4322,372,2193,105,8,49,341,95,2205,2059,4252,0.00076,78,33.865,39427,69.593Kb,16.638,20.78,5.22,28,4.954,102,102,0.10168600000000001,2,2,0.007468,1,1,0.000961,1,1,0.0005,1,1,0.000248,1,1,0.016068000000000002,,,,,,,0.0,65.97222222222223,,29.473684210526315,,0.1769285714285714
idlexternallinking.xidl_recswithindistance_service:{HpESBmFyrFWw73izLMdSam},12:04:15.020,118,10,-2,235407,0,0,277665,0,20597-09-24T16:42:46.631Z,1244.0,14137,1088,2027,295,8,150,917,193,2043,1505,3532,0.001217,244,48.469,120405,229.889Kb,25.919,39.212,6.292,41,5.667,864,864,0.26372199999999996,2,2,0.011397000000000001,1,1,0.0012330000000000002,1,1,0.000502,1,1,0.000186,1,1,0.019732,,,,,,,0.0,56.268221574344025,,21.243523316062177,,0.13821951219512194
idlexternallinking.xidl_recswithindistance_service:{HpESBkWCQ1hQ9sTQZ9vuib},12:04:14.977,115,10,-2,323988,0,0,511059,0,19316-09-28T15:00:35.396Z,1784.0,23284,1857,2254,494,7,245,1487,287,2266,1717,3971,0.0013839999999999998,446,62.155,203283,316.394Kb,32.783,53.038,7.923,29,7.075,442,442,0.20984899999999998,2,2,0.011951,1,1,0.001286,1,1,0.00078,1,1,0.000353,1,1,0.022291000000000002,,,,,,,0.0,53.94736842105263,,10.104529616724738,,0.24396551724137933
idlexternallinking.xidl_recswithindistance_service:{HpESBkCFNBdt99vatAxGqj},12:04:14.911,64,10,-2,89051,0,0,102061,0,20597-09-24T16:42:25.811Z,923.466,5261,423,498,116,7,54,371,78,514,319,817,0.000832,97,30.228,44959,86.963Kb,16.528,19.237,6.915,19,6.686,280,280,0.253492,2,2,0.009864000000000001,1,1,0.0011639999999999999,1,1,0.00055,1,1,0.000181,1,1,0.01308,,,,,,,0.0,59.09090909090909,,24.358974358974358,,0.35189473684210526
idlexternallinking.xidl_recswithindistance_service:{HpESBfMe9RsqVsXhF2kp6x},12:04:14.686,96,10,-2,293109,0,0,424744,0,20224-02-11T00:11:16.113Z,1738.0,20216,1566,4688,410,10,205,1250,261,4704,4109,8797,0.00074,375,65.249,171994,286.239Kb,32.797,42.303,4.813,24,4.047,848,848,0.35139800000000004,2,2,0.009369,1,1,0.001212,1,1,0.000409,1,1,0.000189,1,1,0.014776999999999998,,,,,,,0.0,56.00858369098712,,9.195402298850574,,0.168625
idlexternallinking.xidl_recswithindistance_service:{HpESBemSYczDc8iXcGeMpK},12:04:14.659,106,10,-2,154592,0,0,234462,0,20597-09-24T16:40:49.135Z,1478.0,10689,898,4899,246,11,128,759,186,4915,4620,9519,0.000826,203,72.017,92889,150.968Kb,34.395,41.433,12.287,39,11.741,280,280,0.132316,2,2,0.008286,1,1,0.006742,1,1,0.000363,1,1,0.000202,1,1,0.014142,,,,,,,0.0,59.23566878980892,,20.967741935483872,,0.30105128205128207
idlexternallinking.xidl_recswithindistance_service:{HpESBZXLSvpn8aSJxm43en},12:04:14.381,100,9,-2,148015,0,0,201332,0,20224-02-11T00:09:28.660Z,1014.9999999999999,9880,820,1991,230,11,132,712,139,2007,1703,3694,0.001303,179,39.372,88443,144.545Kb,21.366,28.286,6.204,35,5.768,334,334,0.169015,2,2,0.009413,1,1,0.001189,1,1,0.000397,1,1,0.000194,1,1,0.016730000000000002,,,,,,,0.0,51.291512915129154,,25.179856115107913,,0.1648
idlexternallinking.xidl_recswithindistance_service:{HpESBXizs9mRz3fs6ofF3V},12:04:14.274,90,8,-2,109636,0,0,170286,0,17662-02-16T20:45:32.050Z,555.584,7823,633,197,174,1,84,519,101,205,4,201,,150,20.472,67408,107.066Kb,10.336,15.849,0.683403,2,0.250844,768,768,0.43099,2,2,0.010211,1,1,0.001042,1,1,0.000348,1,1,0.00018,1,1,0.013294,,,,,,,0.0,54.5945945945946,,1.9801980198019802,,0.125422
idlexternallinking.xidl_recswithindistance_service:{HpESBXK938fbFc9z5ccyCH},12:04:14.261,98,9,-2,109668,0,0,156158,0,20224-02-11T00:08:53.671Z,1761.0,7343,608,7284,169,8,91,527,177,7300,7083,14367,0.000562,136,78.065,63455,107.097Kb,39.2,30.639,5.608,16,5.061,282,282,0.10424,2,2,0.006533000000000001,1,1,0.000769,1,1,0.000194,1,1,0.0002,1,1,0.013484999999999999,,,,,,,0.0,66.04477611940298,,9.03954802259887,,0.3163125
idlexternallinking.xidl_recswithindistance_service:{HpESBYFWYzw1om7CaVQt4i},12:04:14.241,29,8,-2,12821,0,0,6858,0,20117-05-12T16:00:38.122Z,919.7,579,119,3888,40,10,26,158,72,3904,3872,7760,,11,44.696,7548,12.520Kb,22.802,19.605,8.064,37,7.97,,,,2,2,0.015399,1,1,0.001414,1,1,0.000378,1,1,0.000156,1,1,0.015084,,,,,,,0.0,73.46938775510205,,51.388888888888886,,0.2154054054054054
idlexternallinking.xidl_recswithindistance_service:{HpESBT1KHWPyCmzH3y5D2R},12:04:14.083,149,11,-2,258026,0,0,406828,0,19957-03-28T15:46:23.117Z,1763.0,18217,2109,2413,715,9,660,1668,258,2427,1810,4223,0.000801,346,71.948,156645,251.978Kb,36.232,57.429,15.814,34,15.019,668,668,0.195035,2,2,0.009415,1,1,0.0011870000000000001,1,1,0.000658,1,1,0.000164,1,1,0.014474,,,,,,,0.0,28.104575163398692,,13.178294573643411,,0.44173529411764706
idlexternallinking.xidl_recswithindistance_service:{HpESBTfUXxL4YRuJXhURwE},12:04:14.053,84,10,-2,120573,0,0,154271,0,20224-02-11T00:07:45.775Z,1702.0,7987,716,4709,208,15,115,651,177,4725,4469,9178,0.001065,138,68.335,73730,117.747Kb,37.349,44.516,16.166,62,15.765,152,152,0.118048,2,2,0.011077,1,1,0.001323,1,1,0.001258,1,1,0.000209,1,1,0.02776,,,,,,,0.0,60.61643835616438,,35.02824858757062,,0.2542741935483871
idlexternallinking.xidl_recswithindistance_service:{HpESBUaD52pWoRFBAMGvhM},12:04:14.038,19,10,-2,65596,0,0,79715,0,20490-12-25T08:29:07.472Z,592.912,3899,328,259,92,7,42,294,60,275,134,393,0.000675,70,25.166,34029,64.058Kb,12.624,13.094,2.777,17,2.581,208,208,0.140119,2,2,0.009417,1,1,0.00108,1,1,0.000458,1,1,0.000174,1,1,0.01366,,,,,,,0.0,58.8235294117647,,28.333333333333332,,0.1518235294117647
idlexternallinking.xidl_recswithindistance_service:{HpESBQJjcuTjaPb4qptLJ1},12:04:14.019,228,11,-2,1001678,0,0,1747921,0,17662-02-16T20:43:39.182Z,3379.0,78225,6563,3395,1730,5,1027,5031,889,3403,1571,4966,0.000412,1500,85.994,665164,978.201Kb,49.712,149.015,12.842,57,10.045,730,730,0.29408100000000004,2,2,0.010116,1,1,0.001277,1,1,0.000334,1,1,0.000194,1,1,0.023922000000000002,,,,,,,0.0,46.39874739039666,,6.411698537682789,,0.1762280701754386
idlexternallinking.xidl_recswithindistance_service:{HpESBSgsqDuBryJZWfsUby},12:04:14.009,92,10,-2,162123,0,0,256122,0,20490-12-25T08:28:34.301Z,1180.0,11759,946,1096,247,5,114,762,153,1112,812,1908,,226,45.633,99188,158.323Kb,24.021,31.101,3.88,22,3.294,518,518,0.264255,2,2,0.009657,1,1,0.001103,1,1,0.000318,1,1,0.0002,1,1,0.016513000000000003,,,,,,,0.0,57.30337078651685,,14.379084967320262,,0.14972727272727274
idlexternallinking.xidl_recswithindistance_service:{HpESBQtU29QwbxSLDFekJY},12:04:13.880,58,8,-2,78019,0,0,115538,0,17021-08-20T19:53:00.328Z,399.008,5417,435,148,120,2,57,355,67,154,9,157,,102,20.687,46702,76.190Kb,10.84,13.944,2.95,8,2.675,254,254,0.108396,2,2,0.008027,1,1,0.0011259999999999998,1,1,0.000198,1,1,0.00031,1,1,0.011453,,,,,,,0.0,54.03225806451613,,11.940298507462687,,0.334375
idlexternallinking.xidl_recswithindistance_service:{HpESBGANr5A1doAwz8BtHW},12:04:13.448,86,10,-2,159443,0,0,200960,0,20224-02-11T00:04:14.353Z,1008.9999999999999,9985,785,1283,217,9,126,672,121,1299,951,2234,0.001671,180,40.26,85886,155.706Kb,22.589,27.967,7.602,28,7.252,584,584,0.253369,2,2,0.007914,1,1,0.001073,1,1,0.000216,1,1,0.000182,1,1,0.01524,,,,,,,0.0,48.987854251012145,,23.140495867768596,,0.259
idlexternallinking.xidl_recswithindistance_service:{HpESBE9VwcaEMqZAUJ3gCs},12:04:13.339,86,9,-2,79412,0,0,85286,0,20117-05-12T15:55:16.291Z,1073.0,4243,358,4852,98,10,57,327,108,4868,4685,9537,0.000229,75,48.44,35030,77.550Kb,25.158,20.333,3.974,19,3.628,262,262,0.106178,2,2,0.00484,1,1,0.000937,1,1,0.000372,1,1,0.000166,1,1,0.01132,,,,,,,0.0,65.45454545454545,,17.59259259259259,,0.19094736842105264
idlexternallinking.xidl_recswithindistance_service:{HpESBEQUviwJ9RBU34gTME},12:04:13.313,46,9,-2,29283,0,0,25038,0,18943-02-13T22:22:26.021Z,382.161,1485,146,214,47,7,28,163,32,226,159,373,0.0013859999999999999,29,20.897,14815,28.596Kb,11.362,7.592,1.693,5,1.533,56,56,0.027954,2,2,0.009677,1,1,0.001278,1,1,0.000295,1,1,0.000171,1,1,0.012547,,,,,,,0.0,53.333333333333336,,15.625,,0.3066
idlexternallinking.xidl_recswithindistance_service:{HpESBCcpPy5bWb8jr79m2R},12:04:13.241,69,10,-2,71858,0,0,99744,0,20597-09-24T16:32:42.708Z,813.555,4754,407,2250,113,8,63,359,80,2266,2126,4376,0.000503,95,41.788,40914,70.173Kb,20.34,17.992,4.532,23,4.301,150,150,0.105745,2,2,0.009833,1,1,0.001232,1,1,0.000222,1,1,0.000208,1,1,0.017157,5,2.106,0.610435,5,0.610435,,1.3736263736263736,55.94405594405595,100.0,28.75,0.12208699999999999,0.187
idlexternallinking.xidl_recswithindistance_service:{HpESB9iCc1MZqjCsQJEWiB},12:04:13.101,82,9,-2,129297,0,0,198977,0,18302-08-17T21:30:26.366Z,635.105,8988,711,271,185,5,104,561,90,281,36,307,0.000882,169,23.174,76046,126.266Kb,11.896,15.915,1.727,10,1.358,196,196,0.152847,2,2,0.007892,1,1,0.001216,1,1,0.000203,1,1,0.000181,1,1,0.012368,5,0.820504,0.657814,5,0.657814,,0.8833922261484098,46.391752577319586,100.0,11.11111111111111,0.1315628,0.1358
idlexternallinking.xidl_recswithindistance_service:{HpESBA1JzsXqndQcDRYzth},12:04:13.087,53,10,-2,57392,0,0,79300,0,20597-09-24T16:31:53.766Z,840.35,3758,344,531,101,9,56,322,62,547,437,968,0.000258,73,36.556,33370,56.046Kb,18.684,18.101,7.841,23,7.665,52,52,0.052363,2,2,0.0075179999999999995,1,1,0.001501,1,1,0.000256,1,1,0.000244,1,1,0.013340999999999999,,,,,,,0.0,52.54237288135593,,37.096774193548384,,0.3332608695652174
idlexternallinking.xidl_recswithindistance_service:{HpESB4ciNhDWuwtgpH4Raa},12:04:12.852,102,9,-2,118314,0,0,203935,0,20597-09-24T16:30:13.426Z,891.313,8993,842,1129,284,8,175,707,132,1145,946,2075,0.001065,177,38.111,78268,115.541Kb,19.766,24.865,4.943,26,4.548,10,10,0.008496,2,2,0.008739,1,1,0.0011719999999999999,1,1,0.000204,1,1,0.000201,1,1,0.010969,5,0.793066,0.628674,5,0.628674,,0.702247191011236,42.99674267100977,100.0,19.696969696969695,0.12573479999999998,0.17492307692307693
idlexternallinking.xidl_recswithindistance_service:{HpESB2oBpjdUZXP89pRGTS},12:04:12.772,119,11,-2,337678,0,0,601601,0,20597-09-24T16:29:41.516Z,1704.0,26711,2197,5290,586,8,270,1752,393,5306,4733,10023,0.001281,515,64.68,232769,329.763Kb,33.368,62.188,4.417,25,3.18,626,626,0.384774,2,2,0.012183999999999999,1,1,0.001279,1,1,0.000378,1,1,0.000204,1,1,0.021958,,,,,,,0.0,59.276018099547514,,6.361323155216285,,0.1272
idlexternallinking.xidl_recswithindistance_service:{HpESAxuGJYHqvHnF7XGgeN},12:04:12.607,160,11,-2,338464,0,0,592801,0,20597-09-24T16:28:33.848Z,2003.0,26331,2159,7372,586,10,250,1735,435,7388,6731,14103,0.0012549999999999998,509,93.86,229418,330.531Kb,43.989,77.048,14.207,41,13.011,1018,1018,0.493957,2,2,0.010379,1,1,0.0012909999999999998,1,1,0.000367,1,1,0.000177,1,1,0.013495,8,1.192,0.96299,8,0.96299,,0.4589787722317843,63.503649635036496,100.0,9.425287356321839,0.12037375,0.31734146341463415
idlexternallinking.xidl_recswithindistance_service:{HpESAwtv8hEj7DcvdzFMN6},12:04:12.440,47,9,-2,42520,0,0,50087,0,20597-09-24T16:28:09.966Z,594.411,2499,229,600,70,6,35,230,52,616,525,1125,0.001012,47,28.285,23014,41.523Kb,13.969,12.116,2.925,19,2.752,292,292,0.179958,2,2,0.008275000000000001,1,1,0.001665,1,1,0.000281,1,1,0.00016,1,1,0.013706,,,,,,,0.0,59.770114942528735,,36.53846153846154,,0.14484210526315788
idlexternallinking.xidl_recswithindistance_service:{HpESAwDomaLomzGMCq7mzn},12:04:12.425,68,9,-2,67309,0,0,92463,0,19583-08-13T23:08:02.816Z,1004.0,4299,374,3175,104,9,67,348,86,3189,3054,6229,0.000877,82,43.278,37923,65.731Kb,22.642,18.994,4.487,23,4.23,78,78,0.052927,2,2,0.01228,1,1,0.000932,1,1,0.000389,1,1,0.000225,1,1,0.017527,,,,,,,0.0,56.209150326797385,,26.74418604651163,,0.1839130434782609
idlexternallinking.xidl_recswithindistance_service:{HpESAtnr7zVRz9kaE6TbVF},12:04:12.336,109,10,-2,210195,0,0,281700,0,20224-02-10T23:57:46.058Z,1123.0,14005,1141,985,313,13,174,963,174,1001,571,1556,0.001181,249,39.387,124064,205.268Kb,20.877,36.187,7.843,43,7.329,326,326,0.116455,2,2,0.010053000000000001,1,1,0.0012549999999999998,1,1,0.000271,1,1,0.000203,1,1,0.023029,,,,,,,0.0,50.0,,24.71264367816092,,0.17044186046511628
idlexternallinking.xidl_recswithindistance_service:{HpESAu5TVGJ8RzSSiESWHQ},12:04:12.314,73,10,-2,103320,0,0,111957,0,20117-05-12T15:49:25.615Z,578.391,5879,464,367,130,8,66,405,79,383,141,508,0.000897,100,25.092,52191,100.898Kb,13.29,16.273,3.089,18,2.811,306,306,0.138817,2,2,0.006615,1,1,0.001026,1,1,0.000407,1,1,0.000178,1,1,0.013767,,,,,,,0.0,54.48275862068966,,22.78481012658228,,0.15616666666666668
idlexternallinking.xidl_recswithindistance_service:{HpESAsaQFZqFkpALoQx1UX},12:04:12.310,146,10,-2,239297,0,0,252749,0,20224-02-10T23:57:36.327Z,1460.0,13077,1252,2598,557,9,439,1095,159,2614,2035,4633,0.000932,222,57.365,107831,233.688Kb,27.61,28.261,1.465,6,0.776571,1128,1128,0.94731,2,2,0.008306,1,1,0.001317,1,1,0.000285,1,1,0.000184,1,1,0.019039,,,,,,,0.0,26.588628762541806,,3.7735849056603774,,0.1294285
idlexternallinking.xidl_recswithindistance_service:{HpESAsvjthLdm4B3C3c4g4},12:04:12.280,98,11,-2,151836,0,0,127978,0,20224-02-10T23:57:36.532Z,1075.0,7536,514,578,135,14,73,448,86,594,202,780,0.000493,116,50.963,57026,148.277Kb,26.19,24.407,9.495,18,9.18,650,650,0.29255000000000003,2,2,0.009687,1,1,0.0012569999999999999,1,1,0.000765,1,1,0.000189,1,1,0.01455,,,,,,,0.0,54.088050314465406,,20.930232558139537,,0.51
idlexternallinking.xidl_recswithindistance_service:{HpESAr9oHFzXaKYzf41vrX},12:04:12.138,51,10,-2,46221,0,0,46543,0,20224-02-10T23:56:59.008Z,858.263,2578,248,3817,76,9,43,259,91,3833,3734,7551,0.000659,49,40.741,23592,45.137Kb,20.253,15.763,1.676,10,1.335,60,60,0.059149,2,2,0.010757999999999998,1,1,0.001181,1,1,0.000686,1,1,0.000256,1,1,0.015464,,,,,,,0.0,67.91044776119404,,10.989010989010989,,0.1335
idlexternallinking.xidl_recswithindistance_service:{HpESAmyCw72noDZk4KYyfB},12:04:12.064,196,11,-2,564458,0,0,949787,0,20597-09-24T16:25:12.598Z,2859.0,42816,3412,8224,894,11,474,2682,536,8240,7179,15403,0.000974,810,114.905,366617,551.228Kb,56.905,101.217,14.431,41,12.74,1240,1240,0.565973,2,2,0.009831,1,1,0.021202000000000002,1,1,0.000437,1,1,0.000192,1,1,0.019536,,,,,,,0.0,53.06930693069307,,7.649253731343284,,0.31073170731707317
idlexternallinking.xidl_recswithindistance_service:{HpESAoscBDoKXktZPU8fqo},12:04:12.061,93,9,-2,138769,0,0,225336,0,17662-02-16T20:34:40.358Z,732.815,10615,888,558,237,7,110,727,148,566,327,885,0.000795,201,23.258,94118,135.516Kb,13.621,28.239,1.831,8,1.291,158,158,0.112652,2,2,0.008293,1,1,0.001199,1,1,0.000217,1,1,0.000171,1,1,0.017335,,,,,,,0.0,57.36434108527132,,5.405405405405405,,0.161375
idlexternallinking.xidl_recswithindistance_service:{HpESApopQY9w32SZiJ4E4Z},12:04:12.056,39,9,-2,67898,0,0,93244,0,19316-09-28T14:45:08.753Z,622.462,4563,388,253,110,5,59,341,62,265,137,390,0.000416,88,26.19,39992,66.306Kb,13.433,15.093,5.13,17,4.921,88,88,0.052762,2,2,0.008971999999999999,1,1,0.0010329999999999998,1,1,0.000451,1,1,0.000181,1,1,0.014383,,,,,,,0.0,51.239669421487605,,27.419354838709676,,0.28947058823529415
idlexternallinking.xidl_recswithindistance_service:{HpESAnhNGchXJ1JpQ7TDkz},12:04:11.993,90,10,-2,219827,0,0,289831,0,20490-12-25T08:16:54.609Z,1094.0,14203,1078,697,278,8,116,867,187,713,207,904,0.001018,258,40.341,121797,214.674Kb,20.708,31.417,1.141,4,0.39802,520,520,0.162767,2,2,0.007852,1,1,0.001276,1,1,0.000294,1,1,0.000167,1,1,0.011757,,,,,,,0.0,61.71617161716171,,2.1390374331550803,,0.099505
idlexternallinking.xidl_recswithindistance_service:{HpES5AnyhAzTdQ49qjxEJQ},12:03:54.738,102,10,-2,51398,0,0,57638,0,20224-02-10T22:17:38.713Z,1038.0,2965,432,437,140,8,161,384,46,453,298,735,0.000769,53,52.005,27743,50.193Kb,27.336,25.886,18.036,18,17.879,162,162,0.066775,2,2,0.010038,1,1,0.000965,1,1,0.000275,1,1,0.000174,1,1,0.013051,,,,,,,0.0,22.22222222222222,,39.130434782608695,,0.9932777777777778
idlexternallinking.xidl_recswithindistance_service:{HpES54SyGPrn1vFgNze3eL},12:03:54.711,412,16,-2,2008857,0,0,3423136,0,18943-02-13T20:42:00.435Z,4931.0,155379,12967,7076,3485,10,1861,10110,2002,7202,3071,10261,0.0011799999999999998,2965,157.819,1329055,1.915Mb,74.08,447.35,95.755,149,89.157,3432,3432,1.471,2,2,0.009689,1,1,0.001495,1,1,0.000851,1,1,0.000579,1,1,0.03587,5,1.077,0.934164,5,0.934164,,0.049431537320810674,51.825006471654156,100.0,7.442557442557442,0.1868328,0.5983691275167785
idlexternallinking.xidl_recswithindistance_service:{HpES55s8BPQUyQgkMHUNVk},12:03:54.460,86,10,-2,123413,0,0,168568,0,20224-02-10T22:16:00.427Z,916.05,7893,635,858,173,9,79,543,114,874,616,1474,0.000793,143,39.374,66980,120.520Kb,19.142,20.753,2.751,9,2.28,318,318,0.247333,2,2,0.008839,1,1,0.001135,1,1,0.000783,1,1,0.000199,1,1,0.014003999999999999,,,,,,,0.0,59.067357512953365,,7.894736842105263,,0.2533333333333333
idlexternallinking.xidl_recswithindistance_service:{HpES55rKszfGTU71jHkeKE},12:03:54.388,15,6,-2,3526,0,0,451,0,19903-11-12T21:52:32.566Z,350.78,25,49,2,31,1,16,92,16,18,2,4,,,17.952,1363,3.443Kb,7.994,5.468,2.934,12,2.908,,,,2,2,0.008472,1,1,0.001452,1,1,0.000391,1,1,0.000222,1,1,0.014751,,,,,,,0.0,50.0,,75.0,,0.24233333333333332
idlexternallinking.xidl_recswithindistance_service:{HpES51KuBxLicL4Uc9nCAg},12:03:54.277,144,9,-2,271749,0,0,442056,0,17662-02-16T19:07:20.145Z,1737.0,20080,1593,2220,432,5,212,1280,252,2228,1735,3955,0.001095,380,58.849,174950,265.379Kb,32.033,49.599,9.731,12,8.853,124,124,0.087586,2,2,0.008893,1,1,0.0011120000000000001,1,1,0.00038,1,1,0.000195,1,1,0.016507,,,,,,,0.0,54.310344827586206,,4.761904761904762,,0.73775
idlexternallinking.xidl_recswithindistance_service:{HpES4zJCtdYxr7y2akH4FX},12:03:54.205,125,10,-2,308509,0,0,491050,0,20224-02-10T22:14:22.239Z,1613.0,22245,1766,1932,464,9,214,1417,290,1948,1310,3242,0.001183,421,68.491,191043,301.278Kb,34.718,57.442,15.477,31,14.605,658,658,0.225722,2,2,0.011203,1,1,0.0013700000000000001,1,1,0.000331,1,1,0.000169,1,1,0.014576,,,,,,,0.0,57.53968253968254,,10.689655172413794,,0.4711290322580645
idlexternallinking.xidl_recswithindistance_service:{HpES4zPM7JvC1t6NEXfFQZ},12:03:54.165,81,9,-2,128706,0,0,206947,0,19583-08-13T21:27:31.380Z,938.016,9215,776,1654,216,7,103,659,145,1668,1319,2973,0.000908,182,39.612,82450,125.689Kb,20.19,26.04,4.756,14,4.235,412,412,0.152558,2,2,0.008541,1,1,0.000942,1,1,0.000222,1,1,0.000187,1,1,0.015028,,,,,,,0.0,58.46774193548387,,9.655172413793103,,0.30250000000000005
idlexternallinking.xidl_recswithindistance_service:{HpES4v3NxdUCY2HZQL9B85},12:03:53.950,98,10,-2,99593,0,0,135121,0,20224-02-10T22:13:09.135Z,775.985,6326,517,570,140,10,69,445,92,586,377,947,0.000706,114,34.8,55026,97.258Kb,17.143,21.168,6.457,21,6.159,222,222,0.11300400000000001,2,2,0.005222,1,1,0.000849,1,1,0.000182,1,1,0.000165,1,1,0.012381,5,1.356,1.197,5,1.197,,1.1111111111111112,57.142857142857146,100.0,22.82608695652174,0.2394,0.29328571428571426
